112,倩女幽魂,  倩女幽魂(87版)    A Chinese Ghost Story,8.6,"
                            导演: 程小东 Siu-Tung Ching   主演: 张国荣 Leslie Cheung / 王祖贤 Joey W...
                            1987 / 香港 / 剧情 爱情 武侠 古装
                        ",https://movie.douban.com/subject/1297447/
113,恐怖直播,  더 테러 라이브,8.7,"
                            导演: 金秉祐 Byeong-woo Kim   主演: 河正宇 Jung-woo Ha / 李璟荣 Kyeong-y...
                            2013 / 韩国 / 剧情 犯罪 悬疑
                        ",https://movie.douban.com/subject/21360417/
114,小森林 夏秋篇,  リトル・フォレスト 夏・秋,8.9,"
                            导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto / 三浦贵大 Takahir...
                            2014 / 日本 / 剧情
                        ",https://movie.douban.com/subject/25814705/
115,喜剧之王,  喜劇之王,8.6,"
                            导演: 周星驰 Stephen Chow / 李力持 Lik-Chi Lee   主演: 周星驰 Stephen Ch...
                            1999 / 香港 / 喜剧 剧情 爱情
                        ",https://movie.douban.com/subject/1302425/
116,驯龙高手,  How to Train Your Dragon,8.7,"
                            导演: 迪恩·德布洛斯 Dean DeBlois / 克里斯·桑德斯 Chris Sanders   主演:...
                            2010 / 美国 / 喜剧 动画 奇幻 冒险 家庭
                        ",https://movie.douban.com/subject/2353023/
117,菊次郎的夏天,  菊次郎の夏,8.7,"
                            导演: 北野武 Takeshi Kitano   主演: 北野武 Takeshi Kitano / 关口雄介 Yus...
                            1999 / 日本 / 剧情 喜剧
                        ",https://movie.douban.com/subject/1293359/
118,幸福终点站,  The Terminal,8.7,"
                            导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 汤姆·汉克斯 Tom Hanks...
                            2004 / 美国 / 喜剧 剧情 爱情
                        ",https://movie.douban.com/subject/1292274/
119,萤火虫之墓,  火垂るの墓,8.7,"
                            导演: 高畑勋 Isao Takahata   主演: 辰己努 / 白石绫乃 / 志乃原良子
                            1988 / 日本 / 动画 剧情 战争
                        ",https://movie.douban.com/subject/1293318/
120,借东西的小人阿莉埃蒂,  借りぐらしのアリエッティ,8.7,"
                            导演: 米林宏昌 Hiromasa Yonebayashi   主演: 志田未来 Mirai Shida / 神木...
                            2010 / 日本 / 动画 奇幻 冒险
                        ",https://movie.douban.com/subject/4202302/
121,岁月神偷,  歲月神偷,8.6,"
                            导演: 罗启锐 Alex Law   主演: 吴君如 Sandra Ng / 任达华 Simon Yam / 钟绍...
                            2010 / 香港 中国大陆 / 剧情 家庭
                        ",https://movie.douban.com/subject/3792799/
122,七武士,  七人の侍,9.2,"
                            导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 志村乔 ...
                            1954 / 日本 / 动作 冒险 剧情
                        ",https://movie.douban.com/subject/1295399/
123,杀人回忆,  살인의 추억,8.7,"
                            导演: 奉俊昊 Joon-ho Bong   主演: 宋康昊 Kang-ho Song / 金相庆 Sang-kyun...
                            2003 / 韩国 / 犯罪 剧情 悬疑 惊悚
                        ",https://movie.douban.com/subject/1300299/
124,神偷奶爸,  Despicable Me,8.5,"
                            导演: 皮艾尔·柯芬 Pierre Coffin / 克里斯·雷纳德 Chris Renaud   主演: ...
                            2010 / 美国 法国 / 喜剧 动画 冒险
                        ",https://movie.douban.com/subject/3287562/
125,喜宴,  囍宴,8.8,"
                            导演: 李安 Ang Lee   主演: 赵文瑄 Winston Chao / 郎雄 Sihung Lung / 归亚...
                            1993 / 台湾 美国 / 剧情 喜剧 爱情 同性 家庭
                        ",https://movie.douban.com/subject/1303037/
126,贫民窟的百万富翁,  Slumdog Millionaire,8.5,"
                            导演: 丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan   主演: 戴夫...
                            2008 / 英国 美国 / 剧情 爱情
                        ",https://movie.douban.com/subject/2209573/
127,电锯惊魂,  Saw,8.7,"
                            导演: 詹姆斯·温 James Wan   主演: 雷·沃纳尔 Leigh Whannell / 加利·艾...
                            2004 / 美国 / 悬疑 惊悚 恐怖
                        ",https://movie.douban.com/subject/1417598/
128,真爱至上,  Love Actually,8.5,"
                            导演: 理查德·柯蒂斯 Richard Curtis   主演: 休·格兰特 Hugh Grant / 柯林...
                            2003 / 英国 美国 法国 / 喜剧 剧情 爱情
                        ",https://movie.douban.com/subject/1292401/
129,谍影重重3,  The Bourne Ultimatum,8.7,"
                            导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...
                            2007 / 美国 德国 / 动作 悬疑 惊悚
                        ",https://movie.douban.com/subject/1578507/
130,海洋,  Océans,9,"
                            导演: 雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud   主演:...
                            2009 / 法国 瑞士 西班牙 美国 阿联酋 / 纪录片
                        ",https://movie.douban.com/subject/3443389/
131,东邪西毒,  東邪西毒,8.6,"
                            导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C...
                            1994 / 香港 台湾 / 剧情 动作 爱情 武侠 古装
                        ",https://movie.douban.com/subject/1292328/
132,怪兽电力公司,"  Monsters, Inc.",8.6,"
                            导演: 彼特·道格特 Pete Docter / 大卫·斯沃曼 David Silverman   主演: 约...
                            2001 / 美国 / 儿童 喜剧 动画 奇幻 冒险
                        ",https://movie.douban.com/subject/1291579/
133,记忆碎片,  Memento,8.5,"
                            导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 盖·皮尔斯 Guy Pearce /...
                            2000 / 美国 / 犯罪 剧情 悬疑 惊悚
                        ",https://movie.douban.com/subject/1304447/
134,雨人,  Rain Man,8.6,"
                            导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...
                            1988 / 美国 / 剧情
                        ",https://movie.douban.com/subject/1291870/
135,黑天鹅,  Black Swan,8.5,"
                            导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...
                            2010 / 美国 / 剧情 惊悚
                        ",https://movie.douban.com/subject/1978709/
136,疯狂原始人,  The Croods,8.7,"
                            导演: 科克·德·米科 Kirk De Micco / 克里斯·桑德斯 Chris Sanders   主演...
                            2013 / 美国 / 喜剧 动画 冒险
                        ",https://movie.douban.com/subject/1907966/
137,卢旺达饭店,  Hotel Rwanda,8.9,"
                            导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle / 苏菲·奥...
                            2004 / 英国 南非 意大利 美国 / 剧情 历史 战争
                        ",https://movie.douban.com/subject/1291822/
138,小森林 冬春篇,  リトル・フォレスト 冬・春,8.9,"
                            导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto / 三浦贵大 Takahir...
                            2015 / 日本 / 剧情
                        ",https://movie.douban.com/subject/25814707/
139,燃情岁月,  Legends of the Fall,8.7,"
                            导演: 爱德华·兹威克 Edward Zwick   主演: 安东尼·霍普金斯 Anthony Hopki...
                            1994 / 美国 / 剧情 爱情 西部 家庭
                        ",https://movie.douban.com/subject/1295865/
140,英雄本色,  A Better Tomorrow    Gangland Boss,8.6,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...
                            1986 / 香港 / 动作 犯罪
                        ",https://movie.douban.com/subject/1297574/
141,虎口脱险,  La grande vadrouille,8.9,"
                            导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...
                            1966 / 法国 英国 / 喜剧 战争
                        ",https://movie.douban.com/subject/1296909/
142,7号房的礼物,  7번방의 선물,8.7,"
                            导演: 李焕庆 Hwan-kyeong Lee   主演: 柳承龙 Seung-yong Ryoo / 朴信惠 Shi...
                            2013 / 韩国 / 剧情 喜剧 家庭
                        ",https://movie.douban.com/subject/10777687/
143,哈利·波特与死亡圣器(下),  Harry Potter and the Deathly Hallows: Part 2,8.7,"
                            导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...
                            2011 / 美国 英国 / 剧情 悬疑 奇幻 冒险
                        ",https://movie.douban.com/subject/3011235/
144,心迷宫,  殡棺    The Coffin in the Mountain,8.6,"
                            导演: 忻钰坤 Yukun Xin   主演: 霍卫民 Weimin Huo / 王笑天 Xiaotian Wang ...
                            2014 / 中国大陆 / 剧情 犯罪 悬疑
                        ",https://movie.douban.com/subject/25917973/
145,荒蛮故事,  Relatos salvajes,8.8,"
                            导演: 达米安·斯兹弗隆 Damián Szifron   主演: 达里奥·葛兰帝内提 Darío...
                            2014 / 阿根廷 西班牙 / 剧情 喜剧 犯罪
                        ",https://movie.douban.com/subject/24750126/
146,傲慢与偏见,  Pride & Prejudice,8.5,"
                            导演: 乔·怀特 Joe Wright   主演: 凯拉·奈特莉 Keira Knightley / 马修·...
                            2005 / 法国 英国 美国 / 剧情 爱情
                        ",https://movie.douban.com/subject/1418200/
147,萤火之森,  蛍火の杜へ,8.8,"
                            导演: 大森贵弘 Takahiro Omori   主演: 佐仓绫音 Ayane Sakura / 内山昂辉 K...
                            2011 / 日本 / 剧情 爱情 动画 奇幻
                        ",https://movie.douban.com/subject/5989818/
148,海边的曼彻斯特,  Manchester by the Sea,8.6,"
                            导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...
                            2016 / 美国 / 剧情 家庭
                        ",https://movie.douban.com/subject/25980443/
149,完美的世界,  A Perfect World,9,"
                            导演: 克林特·伊斯特伍德 Clint Eastwood   主演: 凯文·科斯特纳 Kevin Cos...
                            1993 / 美国 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1300992/
150,恋恋笔记本,  The Notebook,8.5,"
                            导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2004 / 美国 / 剧情 爱情
                        ",https://movie.douban.com/subject/1309163/
151,教父3,  The Godfather: Part III,8.8,"
                            导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola   主演: 阿尔·帕西诺 A...
                            1990 / 美国 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1294240/
152,纵横四海,  緃横四海,8.7,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 张国荣 Leslie Cheung...
                            1991 / 香港 / 剧情 喜剧 动作 犯罪
                        ",https://movie.douban.com/subject/1295409/
153,花样年华,  花樣年華,8.5,"
                            导演: 王家卫 Kar Wai Wong   主演: 梁朝伟 Tony Leung Chiu Wai / 张曼玉 Ma...
                            2000 / 香港 / 剧情 爱情
                        ",https://movie.douban.com/subject/1291557/
154,玩具总动员3,  Toy Story 3,8.8,"
                            导演: 李·昂克里奇 Lee Unkrich   主演: 汤姆·汉克斯 Tom Hanks / 蒂姆·艾...
                            2010 / 美国 / 喜剧 动画 奇幻 冒险
                        ",https://movie.douban.com/subject/1858711/
155,请以你的名字呼唤我,  Call Me by Your Name,8.8,"
                            导演: 卢卡·圭达尼诺 Luca Guadagnino   主演: 蒂莫西·柴勒梅德 Timothée ...
                            2017 / 意大利 法国 巴西 美国 / 剧情 爱情 同性
                        ",https://movie.douban.com/subject/26799731/
156,唐伯虎点秋香,  唐伯虎點秋香,8.4,"
                            导演: 李力持 Lik-Chi Lee   主演: 周星驰 Stephen Chow / 巩俐 Li Gong / 陈...
                            1993 / 香港 / 喜剧 爱情 古装
                        ",https://movie.douban.com/subject/1306249/
157,超能陆战队,  Big Hero 6,8.6,"
                            导演: 唐·霍尔 Don Hall / 克里斯·威廉姆斯 Chris Williams   主演: 斯科特...
                            2014 / 美国 / 喜剧 动作 科幻 动画 冒险
                        ",https://movie.douban.com/subject/11026735/
158,猜火车,  Trainspotting,8.5,"
                            导演: 丹尼·博伊尔 Danny Boyle   主演: 伊万·麦克格雷格 Ewan McGregor / ...
                            1996 / 英国 / 犯罪 剧情
                        ",https://movie.douban.com/subject/1292528/
159,魂断蓝桥,  Waterloo Bridge,8.8,"
                            导演: Mervyn LeRoy   主演: Vivien Leigh / Robert Taylor / Lucile Watson
                            1940 / 美国 / 剧情 战争 爱情
                        ",https://movie.douban.com/subject/1293964/
160,时空恋旅人,  About Time,8.6,"
                            导演: 理查德·柯蒂斯 Richard Curtis   主演: 多姆纳尔·格利森 Domhnall Gl...
                            2013 / 英国 / 剧情 爱情 奇幻
                        ",https://movie.douban.com/subject/10577869/
161,穿越时空的少女,  時をかける少女,8.6,"
                            导演: 细田守 Mamoru Hosoda   主演: 仲里依纱 Riisa Naka / 石田卓也 Takuya...
                            2006 / 日本 / 剧情 爱情 科幻 动画
                        ",https://movie.douban.com/subject/1937946/
162,蝙蝠侠：黑暗骑士崛起,  The Dark Knight Rises,8.6,"
                            导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 克里斯蒂安·贝尔 Christ...
                            2012 / 美国 英国 / 剧情 动作 科幻 犯罪 惊悚
                        ",https://movie.douban.com/subject/3395373/
163,雨中曲,  Singin' in the Rain,9,"
                            导演: Stanley Donen / Gene Kelly   主演: Gene Kelly / Donald O'Connor / ...
                            1952 / 美国 / 喜剧 歌舞 爱情
                        ",https://movie.douban.com/subject/1293460/
164,二十二,  Twenty Two    22,8.7,"
                            导演: 郭柯 Ke Guo   主演: 
                            2015 / 中国大陆 / 纪录片
                        ",https://movie.douban.com/subject/26430107/
165,我是山姆,  I Am Sam,8.8,"
                            导演: 杰茜·尼尔森 Jessie Nelson   主演: Sean Penn / Dakota Fanning / Mi...
                            2001 / 美国 / 剧情 家庭
                        ",https://movie.douban.com/subject/1306861/
166,人工智能,  Artificial Intelligence: AI,8.6,"
                            导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...
                            2001 / 美国 / 冒险 剧情 科幻
                        ",https://movie.douban.com/subject/1302827/
167,达拉斯买家俱乐部,  Dallas Buyers Club,8.7,"
                            导演: 让-马克·瓦雷 Jean-Marc Vallée   主演: 马修·麦康纳 Matthew McCon...
                            2013 / 美国 / 剧情 传记 同性
                        ",https://movie.douban.com/subject/1793929/
168,冰川时代,  Ice Age,8.5,"
                            导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...
                            2002 / 美国 / 喜剧 动画 冒险
                        ",https://movie.douban.com/subject/1291578/
169,浪潮,  Die Welle,8.7,"
                            导演: 丹尼斯·甘塞尔 Dennis Gansel   主演: 尤尔根·沃格尔 Jürgen Vogel ...
                            2008 / 德国 / 剧情 惊悚
                        ",https://movie.douban.com/subject/2297265/
170,朗读者,  The Reader,8.5,"
                            导演: 史蒂芬·戴德利 Stephen Daldry   主演: 凯特·温丝莱特 Kate Winslet ...
                            2008 / 美国 德国 / 剧情 爱情
                        ",https://movie.douban.com/subject/2213597/
171,香水,  Perfume: The Story of a Murderer,8.4,"
                            导演: 汤姆·提克威 Tom Tykwer   主演: 本·卫肖 Ben Whishaw / 艾伦·瑞克...
                            2006 / 德国 法国 西班牙 美国 / 剧情 犯罪 奇幻
                        ",https://movie.douban.com/subject/1760622/
172,爆裂鼓手,  Whiplash,8.6,"
                            导演: 达米安·沙泽勒 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...
                            2014 / 美国 / 剧情 音乐
                        ",https://movie.douban.com/subject/25773932/
173,罗生门,  羅生門,8.7,"
                            导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 千秋实 ...
                            1950 / 日本 / 犯罪 剧情 悬疑
                        ",https://movie.douban.com/subject/1291879/
174,未麻的部屋,  Perfect Blue,8.8,"
                            导演: 今敏 Satoshi Kon   主演: 岩男润子 Junko Iwao / 松本梨香 Rica Matsu...
                            1997 / 日本 / 动画 奇幻 惊悚
                        ",https://movie.douban.com/subject/1395091/
175,阿飞正传,  阿飛正傳,8.5,"
                            导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C...
                            1990 / 香港 / 犯罪 剧情 爱情
                        ",https://movie.douban.com/subject/1305690/
176,一次别离,  جدایی نادر از سیمین,8.7,"
                            导演: 阿斯哈·法哈蒂  Asghar Farhadi   主演: 佩曼·莫阿迪 Peyman Moadi /...
                            2011 / 伊朗 法国 / 剧情 家庭
                        ",https://movie.douban.com/subject/5964718/
177,追随,  Following,8.9,"
                            导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 杰里米·西奥伯德 Jeremy...
                            1998 / 英国 / 犯罪 悬疑 惊悚
                        ",https://movie.douban.com/subject/1397546/
178,可可西里,  Kekexili: Mountain Patrol,8.7,"
                            导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...
                            2004 / 中国大陆 香港 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1308857/
179,撞车,  Crash,8.6,"
                            导演: 保罗·哈吉斯 Paul Haggis   主演: 桑德拉·布洛克 Sandra Bullock / ...
                            2004 / 美国 德国 / 犯罪 剧情
                        ",https://movie.douban.com/subject/1388216/
180,被解救的姜戈,  Django Unchained,8.6,"
                            导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 杰米·福克斯 Jamie Foxx /...
                            2012 / 美国 / 剧情 动作 西部 冒险
                        ",https://movie.douban.com/subject/6307447/
181,恐怖游轮,  Triangle,8.4,"
                            导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...
                            2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚
                        ",https://movie.douban.com/subject/3011051/
182,血战钢锯岭,  Hacksaw Ridge,8.6,"
                            导演: 梅尔·吉布森 Mel Gibson   主演: 安德鲁·加菲尔德 Andrew Garfield /...
                            2016 / 美国 澳大利亚 / 剧情 传记 历史 战争
                        ",https://movie.douban.com/subject/26325320/
183,战争之王,  Lord of War,8.6,"
                            导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...
                            2005 / 美国 法国 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1419936/
184,地球上的星星,  Taare Zameen Par,8.8,"
                            导演: 阿米尔·汗 Aamir Khan   主演: 达席尔·萨法瑞 Darsheel Safary / 阿...
                            2007 / 印度 / 剧情 儿童 家庭
                        ",https://movie.douban.com/subject/2363506/
185,头脑特工队,  Inside Out,8.7,"
                            导演: 彼特·道格特 Pete Docter / 罗纳尔多·德尔·卡门 Ronaldo Del Carmen  &nb...;
                            2015 / 美国 / 喜剧 动画 冒险
                        ",https://movie.douban.com/subject/10533913/
186,梦之安魂曲,  Requiem for a Dream,8.7,"
                            导演: 达伦·阿伦诺夫斯基 Darren Aronofsky   主演: 艾伦·伯斯汀 Ellen Bur...
                            2000 / 美国 / 剧情
                        ",https://movie.douban.com/subject/1292270/
187,房间,  Room,8.8,"
                            导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...
                            2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭
                        ",https://movie.douban.com/subject/25724855/
188,牯岭街少年杀人事件,  牯嶺街少年殺人事件,8.7,"
                            导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张...
                            1991 / 台湾 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1292329/
189,魔女宅急便,  魔女の宅急便,8.5,"
                            导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...
                            1989 / 日本 / 动画 奇幻 冒险
                        ",https://movie.douban.com/subject/1307811/
190,谍影重重,  The Bourne Identity,8.5,"
                            导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦...
                            2002 / 美国 德国 捷克 / 动作 悬疑 惊悚
                        ",https://movie.douban.com/subject/1304102/
191,谍影重重2,  The Bourne Supremacy,8.6,"
                            导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...
                            2004 / 美国 德国 / 动作 悬疑 惊悚
                        ",https://movie.douban.com/subject/1308767/
192,忠犬八公物语,  ハチ公物語,9,"
                            导演: Seijirô Kôyama   主演: 山本圭 Kei Yamamoto / 井川比佐志 Hisa...
                            1987 / 日本 / 剧情
                        ",https://movie.douban.com/subject/1959195/
193,惊魂记,  Psycho,8.9,"
                            导演: Alfred Hitchcock   主演: Janet Leigh / Anthony Perkins / Vera Miles
                            1960 / 美国 / 悬疑 惊悚 恐怖
                        ",https://movie.douban.com/subject/1293181/
194,无人知晓,  誰も知らない,9,"
                            导演: 是枝裕和 Hirokazu Koreeda   主演: 柳乐优弥 Yûya Yagira / 北浦爱...
                            2004 / 日本 / 剧情
                        ",https://movie.douban.com/subject/1292337/
195,模仿游戏,  The Imitation Game,8.6,"
                            导演: 莫腾·泰杜姆 Morten Tyldum   主演: 本尼迪克特·康伯巴奇 Benedict C...
                            2014 / 英国 美国 / 剧情 传记 战争 同性
                        ",https://movie.douban.com/subject/10463953/
196,青蛇,  Green Snake,8.4,"
                            导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...
                            1993 / 香港 / 剧情 奇幻 古装
                        ",https://movie.douban.com/subject/1303394/
197,再次出发之纽约遇见你,  Begin Again,8.5,"
                            导演: 约翰·卡尼 John Carney   主演: 凯拉·奈特莉 Keira Knightley / 马克...
                            2013 / 美国 / 喜剧 爱情 音乐
                        ",https://movie.douban.com/subject/6874403/
198,你的名字。,  君の名は。,8.4,"
                            导演: 新海诚 Makoto Shinkai   主演: 神木隆之介 Ryûnosuke Kamiki / 上...
                            2016 / 日本 / 剧情 爱情 动画
                        ",https://movie.douban.com/subject/26683290/
199,哪吒闹海,  Prince Nezha's Triumph Against Dragon King    Nezha nao hai,8.9,"
                            导演: 严定宪 Dingxian Yan / 王树忱 Shuchen Wang   主演: 梁正晖 Zhenghui ...
                            1979 / 中国大陆 / 冒险 动画 奇幻
                        ",https://movie.douban.com/subject/1307315/
200,一个叫欧维的男人决定去死,  En man som heter Ove,8.7,"
                            导演: 汉内斯·赫尔姆 Hannes Holm   主演: 罗夫·拉斯加德 Rolf Lassgård...
                            2015 / 瑞典 / 剧情
                        ",https://movie.douban.com/subject/26628357/
201,东京物语,  東京物語,9.2,"
                            导演: 小津安二郎 Yasujirô Ozu   主演: 笠智众 Chishû Ryû / 原节...
                            1953 / 日本 / 剧情 家庭
                        ",https://movie.douban.com/subject/1291568/
202,完美陌生人,  Perfetti sconosciuti,8.6,"
                            导演: 保罗·格诺维瑟 Paolo Genovese   主演: 马可·贾利尼 Marco Giallini ...
                            2016 / 意大利 / 剧情 喜剧
                        ",https://movie.douban.com/subject/26614893/
203,小萝莉的猴神大叔,  Bajrangi Bhaijaan,8.5,"
                            导演: 卡比尔·汗 Kabir Khan   主演: 萨尔曼·汗 Salman Khan / 哈莎莉·马...
                            2015 / 印度 / 剧情 喜剧 动作
                        ",https://movie.douban.com/subject/26393561/
204,碧海蓝天,  Le grand bleu,8.7,"
                            导演: Luc Besson   主演: 让-马克·巴尔 Jean-Marc Barr / 让·雷诺 Jean Re...
                            1988 / 法国 美国 意大利 / 剧情 爱情
                        ",https://movie.douban.com/subject/1300960/
205,源代码,  Source Code,8.3,"
                            导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...
                            2011 / 美国 加拿大 / 科幻 悬疑 惊悚
                        ",https://movie.douban.com/subject/3075287/
206,黑客帝国3：矩阵革命,  The Matrix Revolutions,8.5,"
                            导演: Andy Wachowski / Larry Wachowski   主演: Keanu Reeves / Laurence F...
                            2003 / 美国 澳大利亚 / 动作 科幻
                        ",https://movie.douban.com/subject/1302467/
207,末路狂花,  Thelma & Louise,8.7,"
                            导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis / 苏...
                            1991 / 美国 法国 / 犯罪 剧情 惊悚
                        ",https://movie.douban.com/subject/1291992/
208,终结者2：审判日,  Terminator 2: Judgment Day,8.6,"
                            导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...
                            1991 / 美国 法国 / 动作 科幻
                        ",https://movie.douban.com/subject/1291844/
209,新龙门客栈,  新龍門客棧,8.5,"
                            导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...
                            1992 / 香港 中国大陆 / 剧情 动作 武侠 古装
                        ",https://movie.douban.com/subject/1292287/
210,秒速5厘米,  秒速5センチメートル,8.3,"
                            导演: 新海诚 Makoto Shinkai   主演: 水桥研二 Kenji Mizuhashi / 近藤好美 ...
                            2007 / 日本 / 动画 剧情 爱情
                        ",https://movie.douban.com/subject/2043546/
211,绿里奇迹,  The Green Mile,8.7,"
                            导演: Frank Darabont   主演: 汤姆·汉克斯 Tom Hanks / 大卫·摩斯 David M...
                            1999 / 美国 / 犯罪 剧情 奇幻 悬疑
                        ",https://movie.douban.com/subject/1300374/
212,海盗电台,  The Boat That Rocked,8.6,"
                            导演: 理查德·柯蒂斯 Richard Curtis   主演: 比尔·奈伊 Bill Nighy / 肯尼...
                            2009 / 英国 德国 法国 / 剧情 喜剧 音乐
                        ",https://movie.douban.com/subject/3007773/
213,这个男人来自地球,  The Man from Earth,8.5,"
                            导演: 理查德·沙因克曼 Richard Schenkman   主演: 大卫·李·史密斯 David ...
                            2007 / 美国 / 剧情 科幻
                        ",https://movie.douban.com/subject/2300586/
214,勇闯夺命岛,  The Rock,8.6,"
                            导演: 迈克尔·贝 Michael Bay   主演: 肖恩·康纳利 Sean Connery / 尼古拉...
                            1996 / 美国 / 动作 冒险
                        ",https://movie.douban.com/subject/1292728/
215,城市之光,  City Lights,9.2,"
                            导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·...
                            1931 / 美国 / 喜剧 剧情 爱情
                        ",https://movie.douban.com/subject/1293908/
216,卡萨布兰卡,  Casablanca,8.6,"
                            导演: Michael Curtiz   主演: 亨弗莱·鲍嘉 Humphrey Bogart / 英格丽·褒曼...
                            1942 / 美国 / 剧情 爱情 战争
                        ",https://movie.douban.com/subject/1296753/
217,无耻混蛋,  Inglourious Basterds,8.4,"
                            导演: Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / 梅拉尼·罗兰 M...
                            2009 / 美国 德国 / 剧情 犯罪
                        ",https://movie.douban.com/subject/1438652/
218,初恋这件小事,  สิ่งเล็กเล็กที่เรียกว่า...รัก,8.3,"
                            导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...
                            2010 / 泰国 / 剧情 喜剧 爱情
                        ",https://movie.douban.com/subject/4739952/
219,变脸,  FaceOff,8.4,"
                            导演: 吴宇森 John Woo   主演: 约翰·特拉沃尔塔 John Travolta / 尼古拉斯...
                            1997 / 美国 / 动作 科幻 犯罪 惊悚
                        ",https://movie.douban.com/subject/1292659/
220,E.T. 外星人,  E.T.: The Extra-Terrestrial,8.5,"
                            导演: Steven Spielberg   主演: Henry Thomas / Dee Wallace / Robert MacNa...
                            1982 / 美国 / 剧情 科幻
                        ",https://movie.douban.com/subject/1294638/
221,发条橙,  A Clockwork Orange,8.4,"
                            导演: Stanley Kubrick   主演: Malcolm McDowell / Patrick Magee / Michael...
                            1971 / 英国 美国 / 犯罪 剧情 科幻
                        ",https://movie.douban.com/subject/1292233/
222,爱在午夜降临前,  Before Midnight,8.8,"
                            导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...
                            2013 / 美国 / 剧情 爱情
                        ",https://movie.douban.com/subject/10808442/
